Time Log File
ImageName, CurreintImageIndex, CurrentColorStep, ActiveColorIndex, TimeElapsed s
000000050735.jpg, 6, 5, 4, 3.359 s
'000000050735.jpg', 122.021
000000056322.jpg, 7, 1, 0, 8.738 s
000000056322.jpg, 7, 2, 0, 1.183 s
000000056322.jpg, 7, 2, 1, 4.751 s
000000056322.jpg, 7, 3, 0, 2.608 s
000000056322.jpg, 7, 3, 1, 2.127 s
000000056322.jpg, 7, 3, 2, 0.055 s
000000056322.jpg, 7, 3, 2, 2.176 s
000000056322.jpg, 7, 4, 0, 3.087 s
000000056322.jpg, 7, 4, 1, 6.302 s
000000056322.jpg, 7, 4, 2, 0.103 s
000000056322.jpg, 7, 4, 2, 2.616 s
000000056322.jpg, 7, 4, 3, 5.511 s
000000056322.jpg, 7, 5, 0, 7.271 s
000000056322.jpg, 7, 5, 1, 2.088 s
000000056322.jpg, 7, 5, 2, 6.199 s
000000056322.jpg, 7, 5, 3, 2.239 s
000000056322.jpg, 7, 5, 4, 0.055 s
000000056322.jpg, 7, 5, 4, 2.144 s
'000000056322.jpg', 66.849
000000062589.jpg, 8, 1, 0, 10.138 s
000000062589.jpg, 8, 2, 0, 2.039 s
000000062589.jpg, 8, 2, 1, 4.368 s
000000062589.jpg, 8, 3, 0, 2.166 s
000000062589.jpg, 8, 3, 1, 4.663 s
000000062589.jpg, 8, 3, 2, 0.095 s
000000062589.jpg, 8, 3, 2, 2.151 s
000000062589.jpg, 8, 3, 2, 2.215 s
000000062589.jpg, 8, 3, 2, 5.120 s
000000062589.jpg, 8, 4, 0, 5.983 s
000000062589.jpg, 8, 4, 1, 4.463 s
000000062589.jpg, 8, 4, 2, 5.223 s
000000062589.jpg, 8, 4, 3, 1.831 s
000000062589.jpg, 8, 5, 0, 3.455 s
000000062589.jpg, 8, 5, 1, 0.055 s
000000062589.jpg, 8, 5, 2, 1.264 s
000000062589.jpg, 8, 5, 3, 0.095 s
000000062589.jpg, 8, 5, 2, 1.705 s
000000062589.jpg, 8, 5, 3, 0.104 s
000000062589.jpg, 8, 5, 3, 1.064 s
000000062589.jpg, 8, 5, 4, 0.103 s
000000062589.jpg, 8, 5, 4, 1.616 s
'000000062589.jpg', 67.435
000000076930.jpg, 9, 1, 0, 27.665 s
000000076930.jpg, 9, 2, 0, 1.616 s
000000076930.jpg, 9, 2, 1, 3.832 s
000000076930.jpg, 9, 3, 0, 1.912 s
000000076930.jpg, 9, 3, 1, 1.256 s
000000076930.jpg, 9, 3, 2, 8.639 s
000000076930.jpg, 9, 4, 0, 1.390 s
000000076930.jpg, 9, 4, 1, 3.671 s
000000076930.jpg, 9, 4, 2, 4.887 s
000000076930.jpg, 9, 4, 3, 1.776 s
000000076930.jpg, 9, 4, 3, 7.311 s
000000076930.jpg, 9, 5, 0, 2.319 s
000000076930.jpg, 9, 5, 1, 3.335 s
000000076930.jpg, 9, 5, 2, 2.087 s
000000076930.jpg, 9, 5, 3, 4.479 s
000000076930.jpg, 9, 5, 4, 2.919 s
'000000076930.jpg', 83.962
000000083368.jpg, 10, 1, 0, 8.184 s
000000083368.jpg, 10, 2, 0, 1.272 s
000000083368.jpg, 10, 2, 1, 2.711 s
000000083368.jpg, 10, 3, 0, 1.447 s
000000083368.jpg, 10, 3, 1, 0.719 s
000000083368.jpg, 10, 3, 2, 4.455 s
000000083368.jpg, 10, 4, 0, 4.831 s
000000083368.jpg, 10, 4, 1, 1.752 s
000000083368.jpg, 10, 4, 2, 1.072 s
000000083368.jpg, 10, 4, 3, 6.847 s
000000083368.jpg, 10, 5, 0, 5.855 s
000000083368.jpg, 10, 5, 1, 7.711 s
000000083368.jpg, 10, 5, 0, 3.512 s
000000083368.jpg, 10, 5, 1, 1.695 s
000000083368.jpg, 10, 5, 2, 5.279 s
000000083368.jpg, 10, 5, 3, 5.119 s
000000083368.jpg, 10, 5, 4, 5.399 s
'000000083368.jpg', 73.928
000000085269.jpg, 11, 1, 0, 16.217 s
000000085269.jpg, 11, 2, 0, 2.791 s
000000085269.jpg, 11, 2, 1, 1.376 s
000000085269.jpg, 11, 2, 1, 7.471 s
000000085269.jpg, 11, 3, 0, 2.647 s
000000085269.jpg, 11, 3, 1, 3.479 s
000000085269.jpg, 11, 3, 2, 2.335 s
000000085269.jpg, 11, 3, 0, 1.120 s
000000085269.jpg, 11, 4, 0, 5.551 s
000000085269.jpg, 11, 4, 1, 2.975 s
000000085269.jpg, 11, 4, 2, 4.615 s
000000085269.jpg, 11, 4, 3, 2.327 s
000000085269.jpg, 11, 5, 0, 4.247 s
000000085269.jpg, 11, 5, 1, 1.856 s
000000085269.jpg, 11, 5, 2, 3.584 s
000000085269.jpg, 11, 5, 3, 8.672 s
000000085269.jpg, 11, 5, 4, 5.575 s
'000000085269.jpg', 85.105
000000109586.jpg, 12, 1, 0, 29.268 s
000000109586.jpg, 12, 2, 0, 1.567 s
000000109586.jpg, 12, 2, 1, 1.959 s
000000109586.jpg, 12, 3, 0, 3.623 s
000000109586.jpg, 12, 3, 1, 6.479 s
000000109586.jpg, 12, 3, 2, 7.663 s
000000109586.jpg, 12, 4, 0, 1.391 s
000000109586.jpg, 12, 4, 1, 2.144 s
000000109586.jpg, 12, 4, 2, 1.479 s
000000109586.jpg, 12, 4, 3, 9.463 s
000000109586.jpg, 12, 5, 0, 4.591 s
000000109586.jpg, 12, 5, 1, 1.943 s
000000109586.jpg, 12, 5, 2, 3.879 s
000000109586.jpg, 12, 5, 3, 2.399 s
000000109586.jpg, 12, 5, 4, 3.519 s
'000000109586.jpg', 88.677
000000109659.jpg, 13, 1, 0, 20.749 s
000000109659.jpg, 13, 2, 0, 0.943 s
000000109659.jpg, 13, 2, 1, 4.296 s
000000109659.jpg, 13, 3, 0, 2.815 s
000000109659.jpg, 13, 3, 1, 3.000 s
000000109659.jpg, 13, 3, 2, 4.168 s
000000109659.jpg, 13, 4, 0, 4.662 s
000000109659.jpg, 13, 4, 1, 3.055 s
000000109659.jpg, 13, 4, 2, 1.735 s
000000109659.jpg, 13, 4, 3, 6.039 s
000000109659.jpg, 13, 5, 0, 4.519 s
000000109659.jpg, 13, 5, 1, 3.479 s
000000109659.jpg, 13, 5, 2, 6.887 s
000000109659.jpg, 13, 5, 3, 1.599 s
000000109659.jpg, 13, 5, 4, 4.151 s
'000000109659.jpg', 81.527
000000112604.jpg, 14, 1, 0, 10.436 s
000000112604.jpg, 14, 2, 0, 28.616 s
000000112604.jpg, 14, 2, 1, 5.560 s
000000112604.jpg, 14, 3, 0, 4.912 s
000000112604.jpg, 14, 3, 1, 2.983 s
000000112604.jpg, 14, 3, 2, 26.143 s
000000112604.jpg, 14, 4, 0, 5.615 s
000000112604.jpg, 14, 4, 1, 2.495 s
000000112604.jpg, 14, 4, 2, 18.272 s
000000112604.jpg, 14, 4, 3, 6.383 s
000000112604.jpg, 14, 4, 3, 8.255 s
000000112604.jpg, 14, 4, 3, 8.367 s
000000112604.jpg, 14, 4, 3, 8.894 s
000000112604.jpg, 14, 4, 3, 9.343 s
000000112604.jpg, 14, 4, 3, 10.295 s
000000112604.jpg, 14, 4, 3, 11.439 s
000000112604.jpg, 14, 4, 3, 13.183 s
000000112604.jpg, 14, 4, 3, 13.775 s
000000112604.jpg, 14, 4, 3, 14.223 s
000000112604.jpg, 14, 4, 3, 14.687 s
000000112604.jpg, 14, 4, 3, 15.047 s
000000112604.jpg, 14, 4, 3, 15.415 s
000000112604.jpg, 14, 4, 3, 15.767 s
000000112604.jpg, 14, 4, 3, 21.543 s
000000112604.jpg, 14, 5, 0, 4.279 s
000000112604.jpg, 14, 5, 1, 5.239 s
000000112604.jpg, 14, 5, 2, 4.159 s
000000112604.jpg, 14, 5, 3, 8.191 s
000000112604.jpg, 14, 5, 4, 4.831 s
'000000112604.jpg', 164.236
000000119337.jpg, 15, 1, 0, 6.270 s
000000119337.jpg, 15, 1, 0, 9.502 s
000000119337.jpg, 15, 1, 0, 15.582 s
000000119337.jpg, 15, 2, 0, 14.967 s
000000119337.jpg, 15, 2, 1, 3.911 s
000000119337.jpg, 15, 3, 0, 2.119 s
000000119337.jpg, 15, 3, 1, 1.287 s
000000119337.jpg, 15, 3, 2, 2.215 s
000000119337.jpg, 15, 3, 2, 3.711 s
000000119337.jpg, 15, 4, 0, 7.895 s
000000119337.jpg, 15, 4, 1, 3.951 s
000000119337.jpg, 15, 4, 2, 1.879 s
000000119337.jpg, 15, 4, 3, 1.328 s
000000119337.jpg, 15, 5, 0, 2.128 s
000000119337.jpg, 15, 5, 1, 2.792 s
000000119337.jpg, 15, 5, 2, 6.439 s
000000119337.jpg, 15, 5, 3, 1.871 s
000000119337.jpg, 15, 5, 4, 5.743 s
000000119337.jpg, 15, 5, 4, 8.430 s
000000119337.jpg, 15, 5, 4, 9.463 s
000000119337.jpg, 15, 5, 4, 11.207 s
000000119337.jpg, 15, 5, 4, 11.951 s
000000119337.jpg, 15, 5, 4, 12.031 s
000000119337.jpg, 15, 5, 4, 14.783 s
'000000119337.jpg', 89.712
000000120148.jpg, 16, 1, 0, 11.592 s
000000120148.jpg, 16, 2, 0, 1.871 s
000000120148.jpg, 16, 2, 1, 5.127 s
000000120148.jpg, 16, 3, 0, 1.071 s
000000120148.jpg, 16, 3, 1, 2.935 s
000000120148.jpg, 16, 3, 2, 5.831 s
000000120148.jpg, 16, 4, 0, 6.895 s
000000120148.jpg, 16, 4, 1, 2.967 s
000000120148.jpg, 16, 4, 2, 3.239 s
