Time Log File
ImageName, CurreintImageIndex, CurrentColorStep, ActiveColorIndex, TimeElapsed s
000000056322.jpg, 7, 3, 1, 5.727 s
000000056322.jpg, 7, 3, 2, 9.079 s
000000056322.jpg, 7, 4, 0, 1.795 s
000000056322.jpg, 7, 4, 1, 4.935 s
000000056322.jpg, 7, 4, 2, 5.424 s
000000056322.jpg, 7, 4, 3, 10.334 s
000000056322.jpg, 7, 5, 0, 1.411 s
000000056322.jpg, 7, 5, 1, 3.287 s
000000056322.jpg, 7, 5, 2, 4.703 s
000000056322.jpg, 7, 5, 3, 2.567 s
000000056322.jpg, 7, 5, 4, 5.550 s
'000000056322.jpg', 102.792
000000062589.jpg, 8, 1, 0, 8.851 s
000000062589.jpg, 8, 1, 0, 18.740 s
000000062589.jpg, 8, 1, 0, 20.653 s
000000062589.jpg, 8, 1, 0, 21.293 s
000000062589.jpg, 8, 2, 0, 2.899 s
000000062589.jpg, 8, 2, 1, 2.776 s
000000062589.jpg, 8, 3, 0, 4.779 s
000000062589.jpg, 8, 3, 1, 2.664 s
000000062589.jpg, 8, 3, 2, 11.390 s
000000062589.jpg, 8, 4, 0, 4.523 s
000000062589.jpg, 8, 4, 1, 2.935 s
000000062589.jpg, 8, 4, 2, 5.199 s
000000062589.jpg, 8, 4, 3, 5.191 s
000000062589.jpg, 8, 5, 0, 5.651 s
000000062589.jpg, 8, 5, 1, 3.831 s
000000062589.jpg, 8, 5, 2, 2.895 s
000000062589.jpg, 8, 5, 3, 5.095 s
000000062589.jpg, 8, 5, 4, 3.111 s
'000000062589.jpg', 96.169
000000076930.jpg, 9, 1, 0, 22.205 s
000000076930.jpg, 9, 2, 0, 1.739 s
000000076930.jpg, 9, 2, 1, 15.286 s
000000076930.jpg, 9, 3, 0, 1.603 s
000000076930.jpg, 9, 3, 1, 4.791 s
000000076930.jpg, 9, 3, 2, 5.623 s
000000076930.jpg, 9, 4, 0, 1.243 s
000000076930.jpg, 9, 4, 1, 4.647 s
000000076930.jpg, 9, 4, 2, 5.456 s
000000076930.jpg, 9, 4, 3, 5.879 s
000000076930.jpg, 9, 5, 0, 1.531 s
000000076930.jpg, 9, 5, 1, 3.246 s
000000076930.jpg, 9, 5, 2, 3.096 s
000000076930.jpg, 9, 5, 3, 7.864 s
000000076930.jpg, 9, 5, 4, 15.286 s
'000000076930.jpg', 105.665
000000083368.jpg, 10, 1, 0, 19.125 s
000000083368.jpg, 10, 1, 0, 22.837 s
000000083368.jpg, 10, 2, 0, 1.435 s
000000083368.jpg, 10, 2, 1, 11.976 s
000000083368.jpg, 10, 3, 0, 2.003 s
000000083368.jpg, 10, 3, 1, 1.528 s
000000083368.jpg, 10, 3, 2, 12.415 s
000000083368.jpg, 10, 4, 0, 1.219 s
000000083368.jpg, 10, 4, 1, 2.583 s
000000083368.jpg, 10, 4, 2, 2.078 s
000000083368.jpg, 10, 4, 3, 7.456 s
000000083368.jpg, 10, 5, 0, 1.251 s
000000083368.jpg, 10, 5, 1, 1.007 s
